Data;Abertura;Max;Min;Fechamento;Fechamento_Ajustado;Volume
Jun 28, 2024;103.01;103.97;101.66;102.19;101.64;6,196,500
Jun 27, 2024;101.96;104.04;101.64;103.17;102.62;4,338,300
Jun 26, 2024;101.62;101.80;100.57;101.45;100.91;2,356,100
Jun 25, 2024;102.88;103.18;101.29;102.05;101.50;5,164,200
Jun 24, 2024;102.18;103.50;101.68;102.99;102.44;2,948,000
Jun 21, 2024;101.93;102.44;100.95;102.39;101.84;7,866,200
Jun 20, 2024;100.26;102.34;100.19;101.66;101.11;3,476,600
Jun 18, 2024;100.07;101.47;100.06;100.77;100.23;3,446,200
Jun 17, 2024;99.98;101.44;99.92;100.53;99.99;3,490,000
Jun 14, 2024;100.50;101.42;99.31;100.90;100.36;2,685,000
Jun 13, 2024;102.02;102.80;100.74;101.54;101.00;5,034,700
Jun 12, 2024;102.62;103.68;100.76;101.21;100.67;3,704,600
Jun 11, 2024;100.10;101.47;99.23;101.32;100.78;2,831,500
Jun 10, 2024;100.43;101.84;100.28;100.66;100.12;3,507,600
Jun 7, 2024;99.51;101.96;98.40;100.86;100.32;5,636,700
Jun 6, 2024;98.80;99.55;98.16;98.22;97.69;2,510,000
Jun 5, 2024;98.82;99.65;97.87;99.06;98.53;3,115,400
Jun 4, 2024;99.00;99.40;97.68;98.61;98.08;4,988,100
Jun 3, 2024;100.37;100.79;98.97;99.76;99.23;4,508,100
May 31, 2024;98.06;100.25;97.42;100.14;99.60;21,754,400
May 30, 2024;97.69;98.23;96.89;98.20;97.67;4,520,300
May 29, 2024;97.80;97.90;96.76;97.56;97.04;4,826,600
May 28, 2024;99.56;100.11;97.82;98.68;98.15;4,360,900
May 24, 2024;99.81;100.52;99.34;99.67;99.14;2,602,000
May 23, 2024;100.42;100.52;98.91;99.51;98.98;3,845,500
May 22, 2024;102.64;103.11;100.95;101.49;100.25;3,807,800
May 21, 2024;104.89;105.04;102.65;103.14;101.88;4,603,000
May 20, 2024;105.22;106.04;104.63;105.21;103.92;3,962,700
May 17, 2024;105.21;105.72;104.68;105.26;103.97;5,396,500
May 16, 2024;101.72;105.22;101.59;104.86;103.58;8,384,500
May 15, 2024;100.19;101.67;100.15;101.24;100.00;4,203,300
May 14, 2024;99.93;101.20;99.80;100.08;98.86;2,973,100
May 13, 2024;99.00;101.74;99.00;99.63;98.41;5,578,700
May 10, 2024;98.55;99.66;98.17;98.93;97.72;4,157,900
May 9, 2024;96.09;97.38;95.90;97.33;96.14;2,584,200
May 8, 2024;95.39;96.44;95.01;96.35;95.17;3,489,900
May 7, 2024;96.59;97.18;95.52;95.54;94.37;4,409,000
May 6, 2024;97.09;97.75;96.54;96.59;95.41;4,329,500
May 3, 2024;97.58;98.19;96.84;97.15;95.96;4,818,500
May 2, 2024;97.96;98.40;96.65;96.81;95.63;6,317,100
May 1, 2024;98.10;99.70;97.28;98.44;97.24;11,062,600
Apr 30, 2024;95.73;97.84;93.78;96.51;95.33;16,731,900
Apr 29, 2024;91.56;92.62;91.56;92.16;91.03;4,905,000
Apr 26, 2024;91.50;92.19;91.08;91.83;90.71;4,520,900
Apr 25, 2024;91.59;92.00;90.65;91.41;90.29;2,954,800
Apr 24, 2024;92.59;93.23;91.42;92.02;90.90;3,813,400
Apr 23, 2024;92.98;94.04;92.79;93.00;91.86;3,729,800
Apr 22, 2024;92.54;92.71;91.70;92.62;91.49;2,992,900
Apr 19, 2024;91.24;92.40;91.10;92.27;91.14;3,588,000
Apr 18, 2024;91.40;92.43;90.87;91.48;90.36;3,069,400
Apr 17, 2024;91.73;92.11;90.33;90.96;89.85;3,421,600
Apr 16, 2024;90.94;91.33;90.17;91.05;89.94;3,037,000
Apr 15, 2024;91.98;92.78;90.75;91.30;90.18;3,674,800
Apr 12, 2024;92.76;92.81;91.15;91.31;90.19;3,590,100
Apr 11, 2024;92.84;93.56;92.48;93.18;92.04;2,993,700
Apr 10, 2024;91.78;92.71;90.57;92.63;91.50;3,494,900
Apr 9, 2024;92.10;93.20;92.00;92.61;91.48;4,237,700
Apr 8, 2024;91.20;92.89;91.20;91.93;90.81;3,706,700
Apr 5, 2024;90.43;91.42;89.54;91.03;89.92;3,513,600
Apr 4, 2024;94.49;95.67;90.23;90.54;89.43;5,864,200
Apr 3, 2024;93.34;94.70;92.50;93.19;92.05;6,060,200
Apr 2, 2024;93.10;94.42;91.90;92.84;91.71;8,912,000
Apr 1, 2024;91.05;94.34;88.23;94.02;92.87;13,004,800
Mar 28, 2024;87.47;88.85;87.45;88.69;87.60;5,245,776
Mar 27, 2024;86.12;87.59;86.11;87.45;86.38;4,641,676
Mar 26, 2024;87.01;87.52;85.62;85.81;84.76;7,279,693
Mar 25, 2024;88.55;89.31;87.61;87.66;86.59;6,680,019
Mar 22, 2024;89.97;90.40;89.26;89.28;88.19;5,321,243
Mar 21, 2024;90.47;91.30;90.13;90.19;89.09;7,886,663
Mar 20, 2024;87.78;91.22;87.32;90.39;89.29;8,390,299
Mar 19, 2024;88.45;89.46;87.42;88.06;86.98;6,987,869
Mar 18, 2024;87.40;88.87;87.31;87.63;86.55;6,622,491
Mar 15, 2024;86.12;88.24;85.94;87.79;86.72;32,098,966
Mar 14, 2024;86.42;87.41;85.48;86.22;85.17;8,282,539
Mar 13, 2024;83.38;87.03;82.94;87.02;85.95;12,935,338
Mar 12, 2024;83.78;84.32;81.23;82.54;81.53;16,737,302
Mar 11, 2024;78.58;78.98;78.14;78.64;77.68;4,206,571
Mar 8, 2024;78.17;79.21;77.91;78.51;77.55;4,925,846
Mar 7, 2024;77.80;78.01;77.02;77.44;76.49;3,751,613
Mar 6, 2024;78.17;78.34;76.86;77.36;76.41;3,591,349
Mar 5, 2024;76.65;78.09;76.56;77.50;76.55;5,251,636
Mar 4, 2024;76.17;76.80;75.65;76.45;75.52;6,678,703
Mar 1, 2024;76.96;76.96;75.99;76.81;75.87;4,064,128
Feb 29, 2024;76.92;77.17;76.39;77.02;76.08;6,169,446
Feb 28, 2024;76.92;77.45;76.44;76.47;75.54;3,543,030
Feb 27, 2024;76.92;77.22;76.49;77.17;76.23;2,736,807
Feb 26, 2024;77.07;77.34;76.45;76.77;75.83;3,914,388
Feb 23, 2024;77.25;77.71;76.85;77.41;76.46;3,774,217
Feb 22, 2024;76.56;77.27;76.20;77.12;76.17;5,083,837
Feb 21, 2024;76.61;76.90;76.07;76.68;75.74;4,065,563
Feb 20, 2024;76.17;77.33;75.69;76.77;75.83;5,174,614
Feb 16, 2024;76.81;76.96;76.26;76.30;75.36;5,345,522
Feb 15, 2024;76.51;77.39;76.18;77.24;76.30;4,559,391
Feb 14, 2024;77.76;77.96;77.07;77.27;75.08;6,024,132
Feb 13, 2024;78.01;78.59;76.41;77.47;75.28;5,496,338
Feb 12, 2024;77.86;79.48;77.80;79.12;76.88;4,893,673
Feb 9, 2024;77.93;78.01;77.25;77.68;75.47;4,388,244
Feb 8, 2024;78.72;78.91;77.52;77.93;75.72;4,741,303
Feb 7, 2024;79.10;79.19;78.18;78.46;76.24;4,521,956
Feb 6, 2024;77.54;78.47;77.26;78.39;76.17;4,453,186
Feb 5, 2024;78.80;78.80;77.41;77.53;75.33;5,354,372
Feb 2, 2024;79.67;79.77;78.84;79.32;77.07;4,440,030
Feb 1, 2024;78.92;80.28;78.55;80.19;77.92;3,943,571
Jan 31, 2024;80.22;80.22;78.73;78.89;76.65;8,260,533
Jan 30, 2024;80.41;80.69;79.25;80.06;77.79;3,827,798
Jan 29, 2024;80.27;81.01;79.80;80.59;78.30;4,544,800
Jan 26, 2024;80.45;81.02;80.09;80.26;77.98;4,449,359
Jan 25, 2024;78.41;80.50;78.27;80.25;77.97;7,322,988
Jan 24, 2024;80.80;81.14;77.53;77.96;75.75;11,202,454
Jan 23, 2024;84.33;84.33;78.69;80.35;78.07;32,544,236
Jan 22, 2024;90.72;91.48;89.80;90.32;87.76;5,879,656
Jan 19, 2024;89.25;90.60;87.88;90.10;87.55;3,910,322
Jan 18, 2024;88.90;89.25;88.08;89.00;86.47;2,981,748
Jan 17, 2024;89.34;90.02;88.24;88.70;86.18;3,156,842
Jan 16, 2024;90.03;90.36;89.20;90.00;87.45;3,631,534
Jan 12, 2024;91.49;92.11;90.21;90.40;87.84;3,490,526
Jan 11, 2024;90.55;91.14;89.64;91.07;88.49;3,212,217
Jan 10, 2024;91.15;91.24;90.17;90.55;87.98;2,391,761
Jan 9, 2024;90.47;91.39;89.76;91.22;88.63;2,939,768
Jan 8, 2024;90.52;91.10;89.96;91.02;88.44;2,535,042
Jan 5, 2024;90.28;91.55;89.92;90.79;88.22;1,991,579
Jan 4, 2024;90.37;91.42;90.06;90.44;87.88;3,319,976
Jan 3, 2024;91.33;91.52;89.30;90.13;87.57;3,547,575
Jan 2, 2024;90.82;92.53;90.68;91.97;89.36;3,321,053
Dec 29, 2023;91.56;91.94;90.93;91.40;88.81;2,887,622
Dec 28, 2023;90.85;92.12;90.84;91.71;89.11;3,360,282
Dec 27, 2023;90.30;91.22;90.03;90.92;88.34;2,922,785
Dec 26, 2023;88.88;90.79;88.85;90.39;87.83;3,332,176
Dec 22, 2023;88.53;89.81;88.42;88.90;86.38;2,728,913
Dec 21, 2023;87.14;88.32;87.05;88.26;85.76;2,624,263
Dec 20, 2023;88.46;88.85;86.65;86.68;84.22;3,883,890
Dec 19, 2023;88.94;89.26;88.54;88.84;86.32;3,151,101
Dec 18, 2023;89.46;89.72;88.34;88.52;86.01;3,616,704
Dec 15, 2023;88.92;89.91;88.60;89.45;86.91;13,255,507
Dec 14, 2023;87.78;89.99;87.76;89.50;86.96;6,894,342
Dec 13, 2023;85.28;87.13;83.37;87.12;84.64;7,142,512
Dec 12, 2023;86.61;86.73;85.57;85.75;83.32;5,590,463
Dec 11, 2023;86.71;87.13;85.89;86.25;83.81;4,169,136
Dec 8, 2023;86.43;87.72;86.12;86.43;83.98;4,119,024
Dec 7, 2023;86.16;86.65;85.62;86.35;83.91;2,831,650
Dec 6, 2023;85.01;86.61;84.97;85.94;83.51;4,285,029
Dec 5, 2023;85.91;86.12;84.82;85.03;82.61;3,675,786
Dec 4, 2023;83.90;86.77;83.80;86.49;84.04;6,016,119
Dec 1, 2023;82.64;83.79;82.07;83.49;81.12;3,329,425
Nov 30, 2023;82.47;83.68;82.16;82.83;80.49;7,190,950
Nov 29, 2023;82.98;83.15;82.04;82.33;80.00;3,087,594
Nov 28, 2023;81.04;82.86;80.72;82.37;80.03;5,184,182
Nov 27, 2023;80.27;81.49;80.22;81.16;78.86;3,939,504
Nov 24, 2023;79.68;80.25;79.53;80.23;77.95;1,267,640
Nov 22, 2023;79.41;80.08;79.12;79.74;77.48;2,863,463
Nov 21, 2023;79.11;79.23;78.38;78.59;76.36;3,239,605
Nov 20, 2023;79.45;79.64;78.98;79.41;77.16;3,986,627
Nov 17, 2023;80.48;80.56;79.44;79.72;77.45;9,073,693
Nov 16, 2023;80.18;80.64;79.36;80.03;77.76;3,661,913
